release_set,packet_id,article_id,loc_namespace,loc_id,locale,status,surface,title,scanner_short,codex_short,audio_subtitle,terminal_summary,field_note,notes
RS123,P542,ART_P542,ns.lore.P542,loc_id_P542,fr_FR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 542: Operation Abyss-84,the water temperature dropped. The insurance adjus,The communication tether seized due to heavy parti,gauge is completely blind out here so don't push i,the inspector could arrive. Official protocol clas,which the manual described as impossible. The comm,Generated
RS123,P542,ART_P542,ns.lore.P542,loc_id_P542,he_IL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 542: Operation Abyss-84,the water temperature dropped. The insurance adjus,The communication tether seized due to heavy parti,gauge is completely blind out here so don't push i,the inspector could arrive. Official protocol clas,which the manual described as impossible. The comm,Generated
RS123,P542,ART_P542,ns.lore.P542,loc_id_P542,id_ID,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 542: Operation Abyss-84,the water temperature dropped. The insurance adjus,The communication tether seized due to heavy parti,gauge is completely blind out here so don't push i,the inspector could arrive. Official protocol clas,which the manual described as impossible. The comm,Generated
RS123,P542,ART_P542,ns.lore.P542,loc_id_P542,ja_JP,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 542: Operation Abyss-84,the water temperature dropped. The insurance adjus,The communication tether seized due to heavy parti,gauge is completely blind out here so don't push i,the inspector could arrive. Official protocol clas,which the manual described as impossible. The comm,Generated
RS123,P542,ART_P542,ns.lore.P542,loc_id_P542,ko_KR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 542: Operation Abyss-84,the water temperature dropped. The insurance adjus,The communication tether seized due to heavy parti,gauge is completely blind out here so don't push i,the inspector could arrive. Official protocol clas,which the manual described as impossible. The comm,Generated
RS123,P542,ART_P542,ns.lore.P542,loc_id_P542,nl_NL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 542: Operation Abyss-84,the water temperature dropped. The insurance adjus,The communication tether seized due to heavy parti,gauge is completely blind out here so don't push i,the inspector could arrive. Official protocol clas,which the manual described as impossible. The comm,Generated
RS123,P542,ART_P542,ns.lore.P542,loc_id_P542,pl_PL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 542: Operation Abyss-84,the water temperature dropped. The insurance adjus,The communication tether seized due to heavy parti,gauge is completely blind out here so don't push i,the inspector could arrive. Official protocol clas,which the manual described as impossible. The comm,Generated
RS123,P542,ART_P542,ns.lore.P542,loc_id_P542,pt_BR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 542: Operation Abyss-84,the water temperature dropped. The insurance adjus,The communication tether seized due to heavy parti,gauge is completely blind out here so don't push i,the inspector could arrive. Official protocol clas,which the manual described as impossible. The comm,Generated
RS123,P542,ART_P542,ns.lore.P542,loc_id_P542,ru_RU,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 542: Operation Abyss-84,the water temperature dropped. The insurance adjus,The communication tether seized due to heavy parti,gauge is completely blind out here so don't push i,the inspector could arrive. Official protocol clas,which the manual described as impossible. The comm,Generated
RS123,P542,ART_P542,ns.lore.P542,loc_id_P542,uk_UA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 542: Operation Abyss-84,the water temperature dropped. The insurance adjus,The communication tether seized due to heavy parti,gauge is completely blind out here so don't push i,the inspector could arrive. Official protocol clas,which the manual described as impossible. The comm,Generated
RS123,P542,ART_P542,ns.lore.P542,loc_id_P542,zh_CN,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 542: Operation Abyss-84,the water temperature dropped. The insurance adjus,The communication tether seized due to heavy parti,gauge is completely blind out here so don't push i,the inspector could arrive. Official protocol clas,which the manual described as impossible. The comm,Generated
RS123,P543,ART_P543,ns.lore.P543,loc_id_P543,en_US,SOURCE_AUTHORITY,terminal,Document Fragment 543: Operation Deep-35,described as impossible. Atlas-6 administration re,The contractor's rig bypassed safety lockouts bury,The main hatch is already buckled but we have to k,be paid. The automated safety net demanded immedia,grating failed without warning creating a lethal h,Generated
RS123,P543,ART_P543,ns.lore.P543,loc_id_P543,ar_SA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 543: Operation Deep-35,described as impossible. Atlas-6 administration re,The contractor's rig bypassed safety lockouts bury,The main hatch is already buckled but we have to k,be paid. The automated safety net demanded immedia,grating failed without warning creating a lethal h,Generated
RS123,P543,ART_P543,ns.lore.P543,loc_id_P543,de_DE,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 543: Operation Deep-35,described as impossible. Atlas-6 administration re,The contractor's rig bypassed safety lockouts bury,The main hatch is already buckled but we have to k,be paid. The automated safety net demanded immedia,grating failed without warning creating a lethal h,Generated
RS123,P543,ART_P543,ns.lore.P543,loc_id_P543,es_ES,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 543: Operation Deep-35,described as impossible. Atlas-6 administration re,The contractor's rig bypassed safety lockouts bury,The main hatch is already buckled but we have to k,be paid. The automated safety net demanded immedia,grating failed without warning creating a lethal h,Generated
RS123,P543,ART_P543,ns.lore.P543,loc_id_P543,fr_FR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 543: Operation Deep-35,described as impossible. Atlas-6 administration re,The contractor's rig bypassed safety lockouts bury,The main hatch is already buckled but we have to k,be paid. The automated safety net demanded immedia,grating failed without warning creating a lethal h,Generated
RS123,P543,ART_P543,ns.lore.P543,loc_id_P543,he_IL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 543: Operation Deep-35,described as impossible. Atlas-6 administration re,The contractor's rig bypassed safety lockouts bury,The main hatch is already buckled but we have to k,be paid. The automated safety net demanded immedia,grating failed without warning creating a lethal h,Generated
RS123,P543,ART_P543,ns.lore.P543,loc_id_P543,id_ID,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 543: Operation Deep-35,described as impossible. Atlas-6 administration re,The contractor's rig bypassed safety lockouts bury,The main hatch is already buckled but we have to k,be paid. The automated safety net demanded immedia,grating failed without warning creating a lethal h,Generated
RS123,P543,ART_P543,ns.lore.P543,loc_id_P543,ja_JP,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 543: Operation Deep-35,described as impossible. Atlas-6 administration re,The contractor's rig bypassed safety lockouts bury,The main hatch is already buckled but we have to k,be paid. The automated safety net demanded immedia,grating failed without warning creating a lethal h,Generated
RS123,P543,ART_P543,ns.lore.P543,loc_id_P543,ko_KR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 543: Operation Deep-35,described as impossible. Atlas-6 administration re,The contractor's rig bypassed safety lockouts bury,The main hatch is already buckled but we have to k,be paid. The automated safety net demanded immedia,grating failed without warning creating a lethal h,Generated
RS123,P543,ART_P543,ns.lore.P543,loc_id_P543,nl_NL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 543: Operation Deep-35,described as impossible. Atlas-6 administration re,The contractor's rig bypassed safety lockouts bury,The main hatch is already buckled but we have to k,be paid. The automated safety net demanded immedia,grating failed without warning creating a lethal h,Generated
RS123,P543,ART_P543,ns.lore.P543,loc_id_P543,pl_PL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 543: Operation Deep-35,described as impossible. Atlas-6 administration re,The contractor's rig bypassed safety lockouts bury,The main hatch is already buckled but we have to k,be paid. The automated safety net demanded immedia,grating failed without warning creating a lethal h,Generated
RS123,P543,ART_P543,ns.lore.P543,loc_id_P543,pt_BR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 543: Operation Deep-35,described as impossible. Atlas-6 administration re,The contractor's rig bypassed safety lockouts bury,The main hatch is already buckled but we have to k,be paid. The automated safety net demanded immedia,grating failed without warning creating a lethal h,Generated
RS123,P543,ART_P543,ns.lore.P543,loc_id_P543,ru_RU,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 543: Operation Deep-35,described as impossible. Atlas-6 administration re,The contractor's rig bypassed safety lockouts bury,The main hatch is already buckled but we have to k,be paid. The automated safety net demanded immedia,grating failed without warning creating a lethal h,Generated
RS123,P543,ART_P543,ns.lore.P543,loc_id_P543,uk_UA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 543: Operation Deep-35,described as impossible. Atlas-6 administration re,The contractor's rig bypassed safety lockouts bury,The main hatch is already buckled but we have to k,be paid. The automated safety net demanded immedia,grating failed without warning creating a lethal h,Generated
RS123,P543,ART_P543,ns.lore.P543,loc_id_P543,zh_CN,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 543: Operation Deep-35,described as impossible. Atlas-6 administration re,The contractor's rig bypassed safety lockouts bury,The main hatch is already buckled but we have to k,be paid. The automated safety net demanded immedia,grating failed without warning creating a lethal h,Generated
RS123,P544,ART_P544,ns.lore.P544,loc_id_P544,en_US,SOURCE_AUTHORITY,terminal,Document Fragment 544: Operation Deep-59,blind descent. The operational manual refused to a,A corroded intake valve failed without warning wit,won't hold another cycle so don't push it. The man,company refused to acknowledge the anomaly before ,imploded from internal stress resulting in a total,Generated
RS123,P544,ART_P544,ns.lore.P544,loc_id_P544,ar_SA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 544: Operation Deep-59,blind descent. The operational manual refused to a,A corroded intake valve failed without warning wit,won't hold another cycle so don't push it. The man,company refused to acknowledge the anomaly before ,imploded from internal stress resulting in a total,Generated
RS123,P544,ART_P544,ns.lore.P544,loc_id_P544,de_DE,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 544: Operation Deep-59,blind descent. The operational manual refused to a,A corroded intake valve failed without warning wit,won't hold another cycle so don't push it. The man,company refused to acknowledge the anomaly before ,imploded from internal stress resulting in a total,Generated
RS123,P544,ART_P544,ns.lore.P544,loc_id_P544,es_ES,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 544: Operation Deep-59,blind descent. The operational manual refused to a,A corroded intake valve failed without warning wit,won't hold another cycle so don't push it. The man,company refused to acknowledge the anomaly before ,imploded from internal stress resulting in a total,Generated
RS123,P544,ART_P544,ns.lore.P544,loc_id_P544,fr_FR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 544: Operation Deep-59,blind descent. The operational manual refused to a,A corroded intake valve failed without warning wit,won't hold another cycle so don't push it. The man,company refused to acknowledge the anomaly before ,imploded from internal stress resulting in a total,Generated
RS123,P544,ART_P544,ns.lore.P544,loc_id_P544,he_IL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 544: Operation Deep-59,blind descent. The operational manual refused to a,A corroded intake valve failed without warning wit,won't hold another cycle so don't push it. The man,company refused to acknowledge the anomaly before ,imploded from internal stress resulting in a total,Generated
