path,folder,bytes,has_lodgroup_token,builtin_primitive_mesh_ref_count,mesh_filter_token_count,renderer_token_count,mesh_collider_token_count,box_collider_token_count,sphere_collider_token_count,capsule_collider_token_count,audio_source_token_count,direct_audioclip_ref_count,material_token_count,unique_guid_ref_count,missing_script_token_count,policy_flags,evidence_boundary
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_hazard__vent.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,10081,False,3,3,3,0,0,0,0,0,0,3,3,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2654,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,10053,False,3,3,3,0,0,0,0,0,0,3,3,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__mound.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,10100,False,3,3,3,0,0,0,0,0,0,3,3,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_safe.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2650,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_safe__bubble.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,11519,False,4,4,4,0,0,0,0,0,0,4,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_safe__shelter.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,10050,False,3,3,3,0,0,0,0,0,0,3,3,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_rock_arch_large.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2658,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_rock_arch_large__arch.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8897,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_rock_arch_large__split.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8895,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_rock_cluster_medium.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2660,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_rock_cluster_medium__cluster.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8930,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_rock_cluster_medium__ridge.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8892,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_rock_cluster_medium__stack.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8904,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_rock_shelf_large__ledge.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,6245,False,2,2,2,0,0,0,0,0,0,2,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_rock_shelf_large__wall.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8888,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_rock_small_floor.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2659,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_rock_small_floor__flat.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,3577,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_rock_small_floor__group.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8942,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_rock_small_floor__low.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,3571,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_route_power.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2650,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_route_power__node.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8926,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_route_power__relay.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8902,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_ruin_cluster_medium.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2662,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_ruin_cluster_medium__cluster.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8940,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_ruin_cluster_medium__corridor.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,10059,False,3,3,3,0,0,0,0,0,0,3,3,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_ruin_megastructure.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2661,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_ruin_megastructure__frame.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8874,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_ruin_megastructure__stack.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8935,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_ruin_megastructure__tower.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,10063,False,3,3,3,0,0,0,0,0,0,3,3,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_ruin_module_single.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2655,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_ruin_module_single__block.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,3574,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_ruin_module_single__breach.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8889,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_service_scar.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2653,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_service_scar__pump.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,10113,False,3,3,3,0,0,0,0,0,0,3,3,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_service_scar__strip.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,10050,False,3,3,3,0,0,0,0,0,0,3,3,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/PFB_ProximityColliderProxy.prefab,Assets/_Project/Prefabs/WorldRuntime,1504,False,0,0,0,0,1,0,0,0,0,1,0,0,NO_STATIC_LODGROUP_TOKEN|NO_RENDERER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Construction/PFB_family_pocket_hazard_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Construction,19789,False,6,6,6,0,0,0,0,0,0,6,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Construction/PFB_family_pocket_safe_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Construction,19697,False,6,6,6,0,0,0,0,0,0,6,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Construction/PFB_family_route_power_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Construction,11498,False,3,3,3,0,0,0,0,0,0,3,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Construction/PFB_family_ruin_cluster_medium_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Construction,11587,False,3,3,3,0,0,0,0,0,0,3,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Construction/PFB_family_ruin_megastructure_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Construction,11525,False,3,3,3,0,0,0,0,0,0,3,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Construction/PFB_family_ruin_module_single_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Construction,8848,False,2,2,2,0,0,0,0,0,0,2,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Construction/PFB_family_service_scar_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Construction,11544,False,3,3,3,0,0,0,0,0,0,3,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Debris/PFB_family_debris_field_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Debris,19899,False,6,6,6,0,0,0,0,0,0,6,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Debris/PFB_family_debris_scatter_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Debris,14458,False,4,4,4,0,0,0,0,0,0,4,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Fauna/PFB_family_creature_spawn_passive_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Fauna,11658,False,3,3,3,0,0,0,0,0,0,3,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Fauna/PFB_family_creature_spawn_predator_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Fauna,14402,False,4,4,4,0,0,0,0,0,0,4,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Fauna/PFB_family_egg_cluster_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Fauna,17037,False,5,5,5,0,0,0,0,0,0,5,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_branching_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora,25221,False,8,8,8,0,0,0,0,0,0,8,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_low_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora,22402,False,7,7,7,0,0,0,0,0,0,7,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_massive_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora,22456,False,7,7,7,0,0,0,0,0,0,7,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_plate_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora,19751,False,6,6,6,0,0,0,0,0,0,6,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_kelp_canopy_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora,25324,False,8,8,8,0,0,0,0,0,0,8,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_kelp_patch_dense_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora,42161,False,14,14,14,0,0,0,0,0,0,14,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_kelp_tall_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora,30611,False,10,10,10,0,0,0,0,0,0,10,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_plant_giant_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora,16996,False,5,5,5,0,0,0,0,0,0,5,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/LargeThreats/PFB_family_creature_zone_abyss_apex_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/LargeThreats,19756,False,6,6,6,0,0,0,0,0,0,6,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/LargeThreats/PFB_family_creature_zone_large_threat_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/LargeThreats,19750,False,6,6,6,0,0,0,0,0,0,6,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/LargeThreats/PFB_family_creature_zone_reef_apex_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/LargeThreats,19745,False,6,6,6,0,0,0,0,0,0,6,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/LargeThreats/PFB_family_creature_zone_ruin_apex_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/LargeThreats,19744,False,6,6,6,0,0,0,0,0,0,6,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Resources/PFB_family_pocket_resource_Placeholder.prefab,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Resources,19727,False,6,6,6,0,0,0,0,0,0,6,4,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
