"channel_name","channel_profile_url","country_candidates","source_games","source_segments","surfaces_seen","raw_occurrences","max_public_metric_seen","recommended_segment","pitch_angle","personalized_pitch_stub","risk_notes","contact_route","verification_status","next_action"
"PHO3N1X","https://www.letsplayindex.com/channels/520952-pho3n1x","United Kingdom","Raft","ocean_survival_crafting","most_lp_views","1","11834","survival_route_risk","Expedition risk, resource pressure, return planning, and fair failure.","Your audience watches survival decisions. HECTON-8 should be pitched through routes, scarcity, oxygen, pressure warnings, salvage risk, and the decision to return before the ocean wins.","Avoid lore-first pitch; survival viewers need the playable loop fast.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"Phunix","https://www.letsplayindex.com/channels/32946-phunix","Georgia","The Forest","hostile_survival","most_lp_views","1","1454","survival_route_risk","Expedition risk, resource pressure, return planning, and fair failure.","Your audience watches survival decisions. HECTON-8 should be pitched through routes, scarcity, oxygen, pressure warnings, salvage risk, and the decision to return before the ocean wins.","Avoid lore-first pitch; survival viewers need the playable loop fast.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"Piehead","https://www.letsplayindex.com/channels/2505534-piehead","United States","Sons of the Forest","hostile_survival","review_channels","1","2130","survival_route_risk","Expedition risk, resource pressure, return planning, and fair failure.","Your audience watches survival decisions. HECTON-8 should be pitched through routes, scarcity, oxygen, pressure warnings, salvage risk, and the decision to return before the ocean wins.","Avoid lore-first pitch; survival viewers need the playable loop fast.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"piep91","https://www.letsplayindex.com/channels/35740-piep91","UNKNOWN","The Long Dark","hardcore_survival","latest_letsplay","1","5700","survival_route_risk","Expedition risk, resource pressure, return planning, and fair failure.","Your audience watches survival decisions. HECTON-8 should be pitched through routes, scarcity, oxygen, pressure warnings, salvage risk, and the decision to return before the ocean wins.","Avoid lore-first pitch; survival viewers need the playable loop fast.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"PinguMafu - Animes & Games","https://www.letsplayindex.com/channels/1801768-pingumafu-animes-and-games","Brazil","The Forest","hostile_survival","review_channels","1","586","survival_route_risk","Expedition risk, resource pressure, return planning, and fair failure.","Your audience watches survival decisions. HECTON-8 should be pitched through routes, scarcity, oxygen, pressure warnings, salvage risk, and the decision to return before the ocean wins.","Avoid lore-first pitch; survival viewers need the playable loop fast.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"Pink Alpaca Plays","https://www.letsplayindex.com/channels/217393-pink-alpaca-plays","United States","Pacific Drive; The Forest","hostile_survival; machine_survival_anomaly","latest_letsplay; most_lp_views","3","4350","survival_route_risk","Expedition risk, resource pressure, return planning, and fair failure.","Your audience watches survival decisions. HECTON-8 should be pitched through routes, scarcity, oxygen, pressure warnings, salvage risk, and the decision to return before the ocean wins.","Avoid lore-first pitch; survival viewers need the playable loop fast.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"Pintipanda ENG","https://www.letsplayindex.com/channels/20271-pintipanda-eng","Turkey","The Long Dark","hardcore_survival","latest_letsplay","1","1140000","survival_route_risk","Expedition risk, resource pressure, return planning, and fair failure.","Your audience watches survival decisions. HECTON-8 should be pitched through routes, scarcity, oxygen, pressure warnings, salvage risk, and the decision to return before the ocean wins.","Avoid lore-first pitch; survival viewers need the playable loop fast.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"Pirate Captain Dark","https://www.letsplayindex.com/channels/79576-pirate-captain-dark","Canada","The Long Dark","hardcore_survival","most_lp_views","1","2929","survival_route_risk","Expedition risk, resource pressure, return planning, and fair failure.","Your audience watches survival decisions. HECTON-8 should be pitched through routes, scarcity, oxygen, pressure warnings, salvage risk, and the decision to return before the ocean wins.","Avoid lore-first pitch; survival viewers need the playable loop fast.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"PirateCaptainJeff","https://www.letsplayindex.com/channels/133053-piratecaptainjeff","UNKNOWN","Pacific Drive","machine_survival_anomaly","review_channels","1","460","survival_route_risk","Expedition risk, resource pressure, return planning, and fair failure.","Your audience watches survival decisions. HECTON-8 should be pitched through routes, scarcity, oxygen, pressure warnings, salvage risk, and the decision to return before the ocean wins.","Avoid lore-first pitch; survival viewers need the playable loop fast.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"Pixar Burton","https://www.letsplayindex.com/channels/518111-pixar-burton","France","Sons of the Forest","hostile_survival","latest_letsplay","1","1280","survival_route_risk","Expedition risk, resource pressure, return planning, and fair failure.","Your audience watches survival decisions. HECTON-8 should be pitched through routes, scarcity, oxygen, pressure warnings, salvage risk, and the decision to return before the ocean wins.","Avoid lore-first pitch; survival viewers need the playable loop fast.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"Pixel a Day","https://www.letsplayindex.com/channels/1547767-pixel-a-day","Australia","The Long Dark","hardcore_survival","review_channels","1","22000","survival_route_risk","Expedition risk, resource pressure, return planning, and fair failure.","Your audience watches survival decisions. HECTON-8 should be pitched through routes, scarcity, oxygen, pressure warnings, salvage risk, and the decision to return before the ocean wins.","Avoid lore-first pitch; survival viewers need the playable loop fast.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"Pixel Goblins","https://www.letsplayindex.com/channels/422519-pixel-goblins","Germany","The Forest","hostile_survival","review_channels","1","1160","survival_route_risk","Expedition risk, resource pressure, return planning, and fair failure.","Your audience watches survival decisions. HECTON-8 should be pitched through routes, scarcity, oxygen, pressure warnings, salvage risk, and the decision to return before the ocean wins.","Avoid lore-first pitch; survival viewers need the playable loop fast.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"PixelTalk","https://www.letsplayindex.com/channels/1529466-pixeltalk","UNKNOWN","The Forest","hostile_survival","review_channels","1","4260","survival_route_risk","Expedition risk, resource pressure, return planning, and fair failure.","Your audience watches survival decisions. HECTON-8 should be pitched through routes, scarcity, oxygen, pressure warnings, salvage risk, and the decision to return before the ocean wins.","Avoid lore-first pitch; survival viewers need the playable loop fast.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"Piyokosaurus","https://www.letsplayindex.com/channels/1023572-piyokosaurus","United States","Sons of the Forest","hostile_survival","latest_letsplay","1","169","survival_route_risk","Expedition risk, resource pressure, return planning, and fair failure.","Your audience watches survival decisions. HECTON-8 should be pitched through routes, scarcity, oxygen, pressure warnings, salvage risk, and the decision to return before the ocean wins.","Avoid lore-first pitch; survival viewers need the playable loop fast.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"Pizzahulk41","https://www.letsplayindex.com/channels/1367402-pizzahulk41","UNKNOWN","The Long Dark","hardcore_survival","latest_letsplay","1","154","survival_route_risk","Expedition risk, resource pressure, return planning, and fair failure.","Your audience watches survival decisions. HECTON-8 should be pitched through routes, scarcity, oxygen, pressure warnings, salvage risk, and the decision to return before the ocean wins.","Avoid lore-first pitch; survival viewers need the playable loop fast.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"Platosha","https://www.letsplayindex.com/channels/3162803-platosha","Russian Federation","Raft","ocean_survival_crafting","latest_letsplay","1","896","survival_route_risk","Expedition risk, resource pressure, return planning, and fair failure.","Your audience watches survival decisions. HECTON-8 should be pitched through routes, scarcity, oxygen, pressure warnings, salvage risk, and the decision to return before the ocean wins.","Avoid lore-first pitch; survival viewers need the playable loop fast.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
