"scraped_utc","source_game","source_slug","source_segment","source_surface","source_page","source_url","channel_name","channel_path","channel_profile_url","country","primary_metric_raw","primary_metric_number","latest_or_ranked_video_title","latest_or_ranked_video_url","published_or_rank_context","relative_context","duration","contact_route","verification_status"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Gaming Cinema | கேமிங் சினிமா","/channels/1640434-gaming-cinema","https://www.letsplayindex.com/channels/1640434-gaming-cinema","India","774","774","THE FOREST | பகுதி 3 | multiplayer| கேமிங் சினிமா | Gaming Cinema","https://www.letsplayindex.com/video/the-forest-3-multiplayer-gaming-cinema-gaming-cinema-nHVGIJhH1CQ","December 3, 2021 10:50:32 AM","2021-12-03","3:22:18","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Gheko006","/channels/562996-gheko006","https://www.letsplayindex.com/channels/562996-gheko006","South Africa","7","7","The forest: Ending and review","https://www.letsplayindex.com/video/the-forest-ending-and-review-gheko006-tF0ESun6J7k","March 21, 2019 2:58:01 AM","2019-03-21","13:34","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","GreaterGuides","/channels/632256-greaterguides","https://www.letsplayindex.com/channels/632256-greaterguides","UNKNOWN","536","536","THE FOREST Review / Base Tour and Strategy","https://www.letsplayindex.com/video/the-forest-review-base-tour-and-strategy-greaterguides-9so5F5QEKeQ","August 10, 2019 1:25:14 PM","2019-08-10","15:08","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","GregBroDudeMan","/channels/198453-gregbrodudeman","https://www.letsplayindex.com/channels/198453-gregbrodudeman","United States","488,000","488000","Playing THE FOREST Knowing Nothing About It - Who Are You People!? - Pt1","https://www.letsplayindex.com/video/playing-the-forest-knowing-nothing-about-it-who-are-you-3zwEg3jmk1s","September 1, 2020 11:59:59 AM","2020-09-01","43:11","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Gure","/channels/419913-gure","https://www.letsplayindex.com/channels/419913-gure","Japan","1,840","1840","Horror Games Should Never Be A Movie | Death forest (2014) Movie Review","https://www.letsplayindex.com/video/horror-games-should-never-be-a-movie-death-forest-2014-movie-bRv9Zd6RQqY","December 3, 2021 9:08:22 AM","2021-12-03","13:17","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Ice dragon King","/channels/15739-ice-dragon-king","https://www.letsplayindex.com/channels/15739-ice-dragon-king","UNKNOWN","180","180","Film and theatre review","https://www.letsplayindex.com/video/film-and-theatre-review-ice-dragon-king-vZg37RnfPIo","May 17, 2019 6:43:54 AM","2019-05-17","19:50","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Its_Alystair","/channels/3164137-its-alystair","https://www.letsplayindex.com/channels/3164137-its-alystair","United Kingdom","165","165","The forest 1 Star Review","https://www.letsplayindex.com/video/the-forest-1-star-review-its-alystair-U02t2OvKGXc","August 20, 2021 4:03:48 PM","2021-08-20","0:03","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Itsumango - Gaming and TCG","/channels/269916-itsumango-gaming-and-tcg","https://www.letsplayindex.com/channels/269916-itsumango-gaming-and-tcg","Australia","1,570","1570","Co op Game Review | The Forest Gameplay Review | Should I Buy This Game?","https://www.letsplayindex.com/video/co-op-game-review-the-forest-gameplay-review-should-i-buy-mbuskQqH8bw","April 9, 2021 9:40:32 PM","2021-04-09","8:08","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Jampad","/channels/15589-jampad","https://www.letsplayindex.com/channels/15589-jampad","United Kingdom","2,290","2290","The Forest: Bad Review (Spoilers)","https://www.letsplayindex.com/video/the-forest-bad-review-spoilers-jampad-FeTdCMWx4d0","August 5, 2018 8:39:18 AM","2018-08-05","7:22","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Jimmy a Geek","/channels/205835-jimmy-a-geek","https://www.letsplayindex.com/channels/205835-jimmy-a-geek","United States","20,100","20100","The Forest GTX 1660 Ti 4K GamePlay 💻 Gigabyte AERO 15 OLED i7-9750H Gaming!","https://www.letsplayindex.com/video/the-forest-gtx-1660-ti-4k-gameplay-gigabyte-aero-15-oled-9GY7v1DE4nc","May 7, 2021 12:15:01 PM","2021-05-07","17:31","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","JOGANDO COM O JOHNNY","/channels/1018748-jogando-com-o-johnny","https://www.letsplayindex.com/channels/1018748-jogando-com-o-johnny","Brazil","606","606","# 04 ENCONTRAMOS A MOTOSSERRA","https://www.letsplayindex.com/video/04-encontramos-a-motosserra-jogando-com-o-johnny-sNHuLnEsppk","January 21, 2022 3:00:16 PM","2022-01-21","26:34","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","k0noareviews","/channels/217657-k0noareviews","https://www.letsplayindex.com/channels/217657-k0noareviews","Netherlands","1,850","1850","BEST Survival Game EVER? - The Forest Review","https://www.letsplayindex.com/video/best-survival-game-ever-the-forest-review-k0noareviews-vdBBy-C02rM","January 13, 2021 12:07:27 PM","2021-01-13","14:21","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Kaiacko","/channels/1225733-kaiacko","https://www.letsplayindex.com/channels/1225733-kaiacko","Norway","11,200","11200","ME CAVEMAN - The Forest - Part 1","https://www.letsplayindex.com/video/me-caveman-the-forest-part-1-kaiacko-Vc8IdSInDCs","March 7, 2022 1:03:17 AM","2022-03-07","13:44","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","KERVIN 360 CR","/channels/1569715-kervin-360-cr","https://www.letsplayindex.com/channels/1569715-kervin-360-cr","Costa Rica","3,300","3300","Country Balls Review completa en español","https://www.letsplayindex.com/video/country-balls-review-completa-en-espanol-kervin-360-cr-ACKibJapW08","June 25, 2021 12:00:07 PM","2021-06-25","8:24","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","LaReina602","/channels/744256-lareina602","https://www.letsplayindex.com/channels/744256-lareina602","United States","1,520","1520","🔴LIVE Couple Playing The Forest","https://www.letsplayindex.com/video/live-couple-playing-the-forest-lareina602-f_Ai4TA9qgI","July 5, 2021 2:31:32 AM","2021-07-05","1:23:46","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Ludocriticism","/channels/107896-ludocriticism","https://www.letsplayindex.com/channels/107896-ludocriticism","Sweden","1,390","1390","Enable, Don't Show: The Forest | CRITIQUE/REVIEW","https://www.letsplayindex.com/video/enable-dont-show-the-forest-critiquereview-ludocriticism-MRgJhLKV4E0","July 5, 2018 5:22:00 PM","2018-07-05","25:20","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","MabiVsGames","/channels/18524-mabivsgames","https://www.letsplayindex.com/channels/18524-mabivsgames","United States","40,200","40200","THE FOREST | Impressions/Thoughts/Review","https://www.letsplayindex.com/video/the-forest-impressionsthoughtsreview-mabivsgames-o2uIn_Upvow","August 21, 2018 1:00:08 PM","2018-08-21","15:45","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Mature Minded Gamers","/channels/52633-mature-minded-gamers","https://www.letsplayindex.com/channels/52633-mature-minded-gamers","United States","154,000","154000","BIGFOOT the Game - Review and Game Play","https://www.letsplayindex.com/video/bigfoot-the-game-review-and-game-play-mature-minded-gamers-ELwR7bTbsXk","November 12, 2019 10:03:06 AM","2019-11-12","32:04","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Maxim","/channels/22260-maxim","https://www.letsplayindex.com/channels/22260-maxim","Germany","612,000","612000","Ich bin ein Holzfäller","https://www.letsplayindex.com/video/ich-bin-ein-holzfaller-maxim-o4E8JZtrsX8","June 8, 2020 6:15:01 AM","2020-06-08","10:00","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Mdfz","/channels/435070-mdfz","https://www.letsplayindex.com/channels/435070-mdfz","Malaysia","321","321","Ideapad Gaming 3 | The Forest | GTX 1650 TI | RYZEN 5 4600H | 8GB RAM","https://www.letsplayindex.com/video/ideapad-gaming-3-the-forest-gtx-1650-ti-ryzen-5-4600h-8gb-mTpK8rh5wBk","July 25, 2021 6:04:10 AM","2021-07-25","13:26","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","MightyBjorn Gaming","/channels/254507-mightybjorn-gaming","https://www.letsplayindex.com/channels/254507-mightybjorn-gaming","United States","3,610","3610","A Mighty review of The Forest","https://www.letsplayindex.com/video/a-mighty-review-of-the-forest-mightybjorn-gaming-uPdnjK5ds84","July 29, 2020 5:00:14 AM","2020-07-29","20:59","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Mike Speed","/channels/530384-mike-speed","https://www.letsplayindex.com/channels/530384-mike-speed","Indonesia","16,600","16600","Best Indonesia's Horror Game | Auto Jumpscare | Review Games #13 - Kuntilanak Forest","https://www.letsplayindex.com/video/best-indonesias-horror-game-auto-jumpscare-review-games-HRG5mSr0vtU","September 8, 2021 1:50:17 AM","2021-09-08","8:40","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Miko Oyunda","/channels/355358-miko-oyunda","https://www.letsplayindex.com/channels/355358-miko-oyunda","Turkey","7,180","7180","FOREST CANAVARLAR BİZE ÇOK KÖTÜ BİR ŞEKİLDE SALDIRDI!! TÜRÇE BÖLÜM 9","https://www.letsplayindex.com/video/forest-canavarlar-bize-cok-kotu-bir-sekilde-saldirdi-turce-m0vw7R2KRhg","October 10, 2020 7:00:44 AM","2020-10-10","40:51","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","MoisGamer","/channels/199983-moisgamer","https://www.letsplayindex.com/channels/199983-moisgamer","Russian Federation","251","251","Ты любишь выживание? The Forest обзор игры. Выживание. KitcapGames","https://www.letsplayindex.com/video/the-forest-kitcapgames-moisgamer-SoR453Zgn80","September 23, 2020 11:47:14 AM","2020-09-23","6:21","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","MonkeyMayCryTV","/channels/183345-monkeymaycrytv","https://www.letsplayindex.com/channels/183345-monkeymaycrytv","United Kingdom","7,090","7090","The Forest Is The Best Survival Game","https://www.letsplayindex.com/video/the-forest-is-the-best-survival-game-monkeymaycrytv-ajGB5v3QVGE","December 4, 2020 11:00:02 AM","2020-12-04","5:50","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Mozo Tyce","/channels/980262-mozo-tyce","https://www.letsplayindex.com/channels/980262-mozo-tyce","United Kingdom","1,640","1640","The Wilds - Survival As A Wolf/Bear/Deer/Raven - Review","https://www.letsplayindex.com/video/the-wilds-survival-as-a-wolfbeardeerraven-review-mozo-tyce-SVPNwbAkv3Y","March 9, 2022 9:00:30 AM","2022-03-09","35:45","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","MrKushGamer Live","/channels/1998067-mrkushgamer-live","https://www.letsplayindex.com/channels/1998067-mrkushgamer-live","India","2,650","2650","The Forest Horror Survival Gameplay Exploration Is the way out ? Day 2 • Join Me and Support ❤️","https://www.letsplayindex.com/video/the-forest-horror-survival-gameplay-exploration-is-the-way-16HUcZCk8xM","August 27, 2021 11:47:47 AM","2021-08-27","1:47:10","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","nopsycho but","/channels/564049-nopsycho-but","https://www.letsplayindex.com/channels/564049-nopsycho-but","UNKNOWN","84","84","killing floor psvr review","https://www.letsplayindex.com/video/killing-floor-psvr-review-nopsycho-but-gdxpblbFi0I","September 8, 2021 11:32:16 PM","2021-09-08","9:02","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Otakus & Geeks","/channels/43720-otakus-and-geeks","https://www.letsplayindex.com/channels/43720-otakus-and-geeks","United States","1,830","1830","The Forest Review","https://www.letsplayindex.com/video/the-forest-review-otakus-and-geeks-wh9UNvdhweM","June 28, 2018 7:08:07 PM","2018-06-28","7:01","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","OverArch","/channels/648952-overarch","https://www.letsplayindex.com/channels/648952-overarch","United States","1,780","1780","The Best Survival Game This Year - The Forest Review - Indie Horror/Survival Refined.","https://www.letsplayindex.com/video/the-best-survival-game-this-year-the-forest-review-indie-tGsGed9XbqE","May 24, 2018 11:21:51 AM","2018-05-24","8:05","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Papa Cheddar","/channels/235604-papa-cheddar","https://www.letsplayindex.com/channels/235604-papa-cheddar","United States","20,600","20600","EVIL Neighbors! Open World Survival Horror - The Forest","https://www.letsplayindex.com/video/evil-neighbors-open-world-survival-horror-the-forest-papa-uGUnptdEfLE","September 9, 2021 9:29:36 AM","2021-09-09","26:58","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
